temperature,pressure,humidity,gas,aqi,time_stamp_esp,time_stamp_server
18.81,1011,69.73,50,2793,116.98,2026-01-26T18:28:36.983395227Z
18.82,1011,69.67,50,2796,115.35,2026-01-26T18:28:38.9262079Z
18.84,1011,69.58,52,2799,117.8,2026-01-26T18:28:44.762734825Z
18.83,1011,69.74,49,2805,117.39,2026-01-26T18:28:51.009250753Z
18.81,1011,69.85,48,2811,116.98,2026-01-26T18:28:54.961219894Z
18.81,1011,69.84,48,2815,116.98,2026-01-26T18:28:59.095038248Z
18.8,1011,69.87,48,2820,115.35,2026-01-26T18:29:02.050360277Z
18.81,1011,69.82,50,2822,116.57,2026-01-26T18:29:04.28811469Z
18.84,1011,69.73,52,2824,116.98,2026-01-26T18:29:09.132057052Z
18.82,1011,69.95,48,2832,114.14,2026-01-26T18:29:14.769390643Z
18.82,1011,69.91,50,2835,116.98,2026-01-26T18:29:17.837227319Z
18.81,1011,69.96,48,2840,116.98,2026-01-26T18:29:24.593517341Z
18.8,1011,70.01,48,2846,113.73,2026-01-26T18:29:28.389291018Z
18.8,1011,69.96,49,2849,114.14,2026-01-26T18:29:33.717290203Z
18.79,1011,69.96,48,2854,114.54,2026-01-26T18:29:38.52646008Z
18.79,1011,69.97,48,2858,114.54,2026-01-26T18:29:42.108549539Z
18.79,1011,69.94,49,2861,112.94,2026-01-26T18:29:43.76844122Z
18.81,1011,69.86,51,2863,115.35,2026-01-26T18:29:47.844558393Z
18.81,1011,69.81,50,2868,117.8,2026-01-26T18:29:51.426857941Z
18.81,1011,69.85,50,2872,116.16,2026-01-26T18:29:58.283150332Z
18.78,1011,70.1,47,2881,115.35,2026-01-26T18:30:07.673004956Z
18.76,1011,70.18,46,2887,114.14,2026-01-26T18:30:09.350848837Z
18.78,1011,70.08,48,2889,114.94,2026-01-26T18:30:11.906288692Z
18.78,1011,69.96,49,2892,112.94,2026-01-26T18:30:14.678411772Z
18.78,1011,70.04,48,2903,116.98,2026-01-26T18:30:27.687852088Z
18.77,1011,70.05,48,2907,113.33,2026-01-26T18:30:30.64953094Z
18.76,1011,70.07,47,2912,112.94,2026-01-26T18:30:34.215178796Z
18.76,1011,70.05,47,2916,113.73,2026-01-26T18:30:42.671647501Z
18.75,1011,70.09,47,2922,112.14,2026-01-26T18:30:44.363660094Z
18.76,1011,70.03,48,2925,114.54,2026-01-26T18:30:47.437855856Z
18.77,1011,69.99,48,2928,113.73,2026-01-26T18:30:51.324820768Z
18.79,1011,69.91,50,2931,113.33,2026-01-26T18:30:53.495029251Z
18.8,1011,69.79,51,2934,113.33,2026-01-26T18:30:56.956766734Z
18.81,1011,69.75,51,2937,113.73,2026-01-26T18:30:59.59263255Z
18.84,1011,69.69,53,2939,112.14,2026-01-26T18:31:02.847329895Z
18.83,1011,69.76,51,2945,112.14,2026-01-26T18:31:09.14361552Z
18.81,1011,69.9,49,2952,112.54,2026-01-26T18:31:14.365379279Z
18.82,1011,69.86,51,2954,114.14,2026-01-26T18:31:16.523868309Z
18.83,1011,69.74,52,2956,112.14,2026-01-26T18:31:18.879821743Z
18.84,1011,69.66,53,2959,112.14,2026-01-26T18:31:26.166994823Z
18.82,1011,69.94,49,2968,111.35,2026-01-26T18:31:32.666654743Z
18.8,1011,69.98,49,2972,111.74,2026-01-26T18:31:35.977962071Z
18.79,1011,69.94,49,2976,111.74,2026-01-26T18:31:38.131626643Z
18.81,1011,69.87,52,2977,112.54,2026-01-26T18:31:39.951951976Z
18.82,1011,69.75,53,2981,113.33,2026-01-26T18:31:44.368652165Z
18.82,1011,69.75,52,2985,112.94,2026-01-26T18:31:47.958238681Z
18.83,1011,69.72,53,2987,112.14,2026-01-26T18:31:51.4356944Z
18.81,1011,69.93,50,2998,113.73,2026-01-26T18:32:01.575938006Z
18.8,1011,69.98,50,3002,112.14,2026-01-26T18:32:04.648256965Z
18.8,1011,69.92,52,3004,112.94,2026-01-26T18:32:12.186419682Z
18.66,1011,70.48,44,3050,110.57,2026-01-26T18:32:54.742351304Z
18.65,1011,70.49,43,3056,113.73,2026-01-26T18:32:58.791243689Z
18.64,1011,70.44,44,3061,111.74,2026-01-26T18:33:09.169849459Z
18.62,1011,70.5,43,3075,112.54,2026-01-26T18:33:21.668132571Z
18.61,1011,70.6,42,3083,113.73,2026-01-26T18:33:26.56479258Z
18.61,1011,70.51,43,3087,111.74,2026-01-26T18:33:31.679446782Z
18.61,1011,70.42,44,3091,112.94,2026-01-26T18:33:36.245071844Z
18.61,1011,70.41,44,3096,110.17,2026-01-26T18:33:39.765529524Z
18.61,1011,70.37,45,3100,110.17,2026-01-26T18:33:44.386692098Z
18.61,1011,70.45,43,3108,112.54,2026-01-26T18:33:52.752176647Z
18.59,1011,70.54,42,3121,110.96,2026-01-26T18:34:05.767571805Z
18.59,1011,70.47,43,3125,110.96,2026-01-26T18:34:07.45628427Z
18.62,1011,70.41,46,3127,111.74,2026-01-26T18:34:14.679926007Z
18.61,1011,70.51,44,3136,110.96,2026-01-26T18:34:23.664558582Z
18.59,1011,70.66,42,3145,108.62,2026-01-26T18:34:27.248010809Z
18.59,1011,70.58,42,3149,107.85,2026-01-26T18:34:34.678083953Z
18.58,1011,70.59,42,3160,108.24,2026-01-26T18:34:43.053948328Z
18.59,1011,70.57,43,3165,107.47,2026-01-26T18:34:50.253162566Z
18.58,1011,70.64,42,3172,107.09,2026-01-26T18:34:54.631291767Z
18.6,1011,70.57,44,3174,109.01,2026-01-26T18:35:02.164904491Z
18.59,1011,70.62,43,3182,107.85,2026-01-26T18:35:07.16406753Z
18.58,1011,70.68,42,3189,109.01,2026-01-26T18:35:13.484451434Z
18.57,1011,70.7,42,3212,105.95,2026-01-26T18:35:37.273291435Z
18.57,1011,70.67,42,3217,107.47,2026-01-26T18:35:40.852678716Z
18.58,1011,70.59,43,3220,108.24,2026-01-26T18:35:43.832083289Z
18.6,1011,70.5,45,3223,108.24,2026-01-26T18:35:47.61135291Z
18.61,1011,70.43,46,3227,105.95,2026-01-26T18:35:49.430237214Z
18.64,1011,70.35,47,3229,107.47,2026-01-26T18:35:52.730896894Z
18.65,1011,70.24,48,3233,108.62,2026-01-26T18:35:55.403857144Z
18.68,1011,70.19,50,3235,107.47,2026-01-26T18:35:57.243681623Z
18.71,1011,70.07,51,3237,107.47,2026-01-26T18:35:59.289382213Z
18.74,1011,69.95,53,3239,108.24,2026-01-26T18:36:01.3323135Z
18.75,1011,69.85,53,3242,106.71,2026-01-26T18:36:04.30967121Z
18.78,1011,69.79,55,3244,106.71,2026-01-26T18:36:06.172647852Z
18.8,1011,69.71,56,3246,106.33,2026-01-26T18:36:08.405165486Z
18.83,1011,69.63,57,3248,105.95,2026-01-26T18:36:10.243941556Z
18.85,1011,69.53,58,3250,105.57,2026-01-26T18:36:12.494459238Z
18.86,1011,69.46,59,3252,107.85,2026-01-26T18:36:14.439801721Z
18.88,1011,69.4,59,3254,107.47,2026-01-26T18:36:16.393961936Z
18.9,1011,69.34,61,3256,104.82,2026-01-26T18:36:18.232784447Z
18.92,1011,69.25,62,3258,107.09,2026-01-26T18:36:20.070797999Z
18.94,1011,69.17,63,3259,105.95,2026-01-26T18:36:22.02380968Z
18.95,1011,69.12,63,3261,105.57,2026-01-26T18:36:23.980484386Z
18.96,1011,69.06,64,3263,107.09,2026-01-26T18:36:25.917758615Z
18.98,1011,69.01,65,3265,106.71,2026-01-26T18:36:27.751066707Z
18.99,1011,68.96,65,3267,107.85,2026-01-26T18:36:29.709460635Z
18.99,1011,68.92,65,3269,107.47,2026-01-26T18:36:32.057278928Z
19.0,1011,68.9,65,3271,105.2,2026-01-26T18:36:34.924133004Z
18.98,1011,68.98,63,3275,107.09,2026-01-26T18:36:37.793445502Z
18.98,1011,69.01,64,3277,106.71,2026-01-26T18:36:39.639799064Z
18.98,1011,68.98,65,3279,107.09,2026-01-26T18:36:41.354265501Z
18.99,1011,68.95,66,3281,106.33,2026-01-26T18:36:43.083655999Z
19.01,1011,68.89,67,3282,107.09,2026-01-26T18:36:44.918461333Z
19.02,1011,68.83,68,3284,106.71,2026-01-26T18:36:46.806403807Z
19.03,1011,68.79,68,3286,106.71,2026-01-26T18:36:49.767307131Z
19.02,1011,68.79,67,3289,108.62,2026-01-26T18:36:51.516379875Z
19.02,1011,68.81,67,3291,105.57,2026-01-26T18:36:53.353560236Z
19.03,1011,68.79,69,3293,106.71,2026-01-26T18:36:55.199637186Z
19.04,1011,68.77,69,3295,107.47,2026-01-26T18:36:57.14015006Z
19.04,1011,68.72,69,3296,104.82,2026-01-26T18:36:59.702020217Z
19.03,1011,68.75,68,3299,106.33,2026-01-26T18:37:01.653118349Z
19.04,1011,68.76,69,3301,107.09,2026-01-26T18:37:03.575016454Z
19.04,1011,68.74,69,3303,106.33,2026-01-26T18:37:05.749220266Z
19.04,1011,68.73,70,3305,106.71,2026-01-26T18:37:07.489920119Z
19.05,1011,68.71,70,3307,106.71,2026-01-26T18:37:09.429022937Z
19.06,1011,68.7,71,3309,105.95,2026-01-26T18:37:11.379048397Z
19.07,1011,68.67,71,3311,106.71,2026-01-26T18:37:13.325863442Z
19.07,1011,68.65,71,3313,102.96,2026-01-26T18:37:15.27108522Z
19.08,1011,68.64,71,3315,105.95,2026-01-26T18:37:18.132780345Z
19.06,1011,68.68,70,3317,106.71,2026-01-26T18:37:19.939948484Z
19.06,1011,68.68,71,3319,105.95,2026-01-26T18:37:21.92512351Z
19.06,1011,68.69,71,3321,106.71,2026-01-26T18:37:23.764117192Z
19.04,1011,68.78,69,3325,107.47,2026-01-26T18:37:27.757327781Z
19.03,1011,68.82,69,3327,106.33,2026-01-26T18:37:32.267520362Z
19.0,1011,68.99,66,3332,107.85,2026-01-26T18:37:36.870937735Z
18.95,1011,69.32,62,3337,106.71,2026-01-26T18:37:39.951053809Z
18.94,1011,69.32,63,3339,105.2,2026-01-26T18:37:42.104640198Z
18.94,1011,69.28,64,3341,106.33,2026-01-26T18:37:46.803043192Z
18.91,1011,69.37,62,3346,105.2,2026-01-26T18:37:48.647082226Z
18.91,1011,69.37,63,3348,106.71,2026-01-26T18:37:50.4900432Z
18.89,1011,69.53,61,3356,106.33,2026-01-26T18:37:59.202014826Z
18.88,1011,69.52,62,3359,107.47,2026-01-26T18:38:01.141186906Z
18.89,1011,69.47,63,3360,105.95,2026-01-26T18:38:02.987967134Z
18.9,1011,69.39,65,3362,105.2,2026-01-26T18:38:04.827458537Z
18.92,1011,69.28,66,3364,105.95,2026-01-26T18:38:07.079088621Z
18.93,1011,69.21,66,3366,104.82,2026-01-26T18:38:09.032125504Z
18.95,1011,69.17,68,3368,105.95,2026-01-26T18:38:10.878641356Z
18.96,1011,69.12,69,3370,106.33,2026-01-26T18:38:15.271765886Z
18.93,1011,69.29,64,3376,106.71,2026-01-26T18:38:18.356484739Z
18.93,1011,69.32,65,3378,105.57,2026-01-26T18:38:20.194843112Z
18.94,1011,69.24,67,3380,105.2,2026-01-26T18:38:22.138090705Z
18.96,1011,69.16,68,3381,107.09,2026-01-26T18:38:23.976410874Z
18.97,1011,69.1,69,3383,106.71,2026-01-26T18:38:28.790379232Z
18.95,1011,69.2,65,3388,106.33,2026-01-26T18:38:30.740655658Z
18.95,1011,69.2,66,3390,105.95,2026-01-26T18:38:32.685225083Z
18.96,1011,69.18,67,3392,105.2,2026-01-26T18:38:34.521953724Z
18.97,1011,69.13,68,3394,105.95,2026-01-26T18:38:36.476501179Z
18.98,1011,69.06,70,3396,105.95,2026-01-26T18:38:38.318346019Z
19.0,1011,69.01,70,3398,108.24,2026-01-26T18:38:40.15615456Z
19.0,1011,68.97,70,3400,106.71,2026-01-26T18:38:42.616428881Z
19.01,1011,68.95,71,3402,105.57,2026-01-26T18:38:44.462781338Z
19.02,1011,68.91,71,3404,105.2,2026-01-26T18:38:46.399957435Z
19.03,1011,68.89,71,3406,105.2,2026-01-26T18:38:48.866137613Z
19.03,1011,68.88,71,3408,105.95,2026-01-26T18:38:50.811238448Z
19.04,1011,68.85,72,3410,105.2,2026-01-26T18:38:53.673134353Z
19.03,1011,68.9,69,3413,106.71,2026-01-26T18:38:56.03248323Z
19.03,1011,68.91,70,3416,107.09,2026-01-26T18:38:58.077373308Z
19.03,1011,68.88,71,3418,105.57,2026-01-26T18:39:00.339166641Z
19.04,1011,68.86,71,3420,108.24,2026-01-26T18:39:02.276373832Z
19.04,1011,68.87,71,3422,105.95,2026-01-26T18:39:04.531401753Z
19.05,1011,68.84,72,3424,105.95,2026-01-26T18:39:06.379913462Z
19.06,1011,68.79,73,3426,105.95,2026-01-26T18:39:08.21890066Z
19.07,1011,68.77,73,3428,106.33,2026-01-26T18:39:14.458786146Z
19.02,1011,69.13,66,3435,104.82,2026-01-26T18:39:17.187761937Z
19.0,1011,69.17,67,3437,106.33,2026-01-26T18:39:19.749486643Z
18.99,1011,69.14,67,3439,105.2,2026-01-26T18:39:24.492839281Z
18.96,1011,69.25,64,3444,106.71,2026-01-26T18:39:26.65210896Z
18.92,1011,69.48,62,3453,104.82,2026-01-26T18:39:36.064127079Z
18.9,1011,69.5,62,3455,105.2,2026-01-26T18:39:38.010804486Z
18.9,1011,69.45,63,3457,105.57,2026-01-26T18:39:39.961778617Z
18.91,1011,69.37,65,3459,106.71,2026-01-26T18:39:41.810532789Z
18.93,1011,69.27,67,3461,105.95,2026-01-26T18:39:46.509169914Z
18.91,1011,69.33,64,3466,105.2,2026-01-26T18:39:48.421071562Z
18.92,1011,69.32,65,3468,105.2,2026-01-26T18:39:50.50802043Z
18.93,1011,69.26,66,3470,106.71,2026-01-26T18:39:52.452911022Z
18.95,1011,69.2,68,3472,105.2,2026-01-26T18:39:54.599760786Z
18.96,1011,69.14,68,3474,105.95,2026-01-26T18:39:56.545410019Z
18.96,1011,69.12,67,3477,106.71,2026-01-26T18:39:59.416189077Z
18.98,1011,69.1,69,3479,106.33,2026-01-26T18:40:05.951434038Z
18.94,1011,69.35,63,3485,106.71,2026-01-26T18:40:10.778883356Z
18.91,1011,69.5,61,3490,107.85,2026-01-26T18:40:12.828086203Z
18.91,1011,69.49,63,3492,105.57,2026-01-26T18:40:14.674687278Z
18.92,1011,69.4,65,3494,106.33,2026-01-26T18:40:16.519681957Z
18.93,1011,69.31,66,3496,105.57,2026-01-26T18:40:18.562971642Z
18.95,1011,69.22,67,3498,105.2,2026-01-26T18:40:20.505824414Z
18.96,1011,69.14,68,3500,106.71,2026-01-26T18:40:22.456187226Z
18.98,1011,69.07,69,3502,105.57,2026-01-26T18:40:24.507125156Z
19.0,1011,69.0,70,3504,105.95,2026-01-26T18:40:26.350875809Z
19.02,1011,68.95,71,3506,105.57,2026-01-26T18:40:28.504536553Z
19.03,1011,68.9,71,3508,107.85,2026-01-26T18:40:30.651396335Z
19.03,1011,68.88,71,3510,102.6,2026-01-26T18:40:32.692017746Z
19.02,1011,68.92,69,3514,105.95,2026-01-26T18:40:39.351883261Z
18.99,1011,69.16,65,3519,106.71,2026-01-26T18:40:41.197150679Z
18.99,1011,69.17,67,3521,105.95,2026-01-26T18:40:43.144099995Z
18.99,1011,69.14,68,3523,107.09,2026-01-26T18:40:45.189231764Z
19.0,1011,69.08,69,3525,107.47,2026-01-26T18:40:49.795341382Z
18.98,1011,69.15,66,3529,107.09,2026-01-26T18:40:51.743337049Z
18.98,1011,69.17,67,3531,105.95,2026-01-26T18:40:53.690804233Z
18.99,1011,69.13,68,3533,107.09,2026-01-26T18:40:56.654787709Z
18.97,1011,69.23,65,3538,105.95,2026-01-26T18:41:00.552103649Z
18.97,1011,69.23,66,3540,104.82,2026-01-26T18:41:02.390572256Z
18.98,1011,69.17,68,3542,106.33,2026-01-26T18:41:04.443905632Z
19.0,1011,69.11,69,3544,102.6,2026-01-26T18:41:06.292844671Z
19.01,1011,69.01,70,3546,107.09,2026-01-26T18:41:08.124504277Z
19.03,1011,68.94,71,3547,107.09,2026-01-26T18:41:09.968801817Z
19.05,1011,68.89,72,3549,106.33,2026-01-26T18:41:11.921634031Z
19.06,1011,68.83,73,3551,102.6,2026-01-26T18:41:13.761492289Z
19.08,1011,68.78,73,3553,107.09,2026-01-26T18:41:15.602989655Z
19.09,1011,68.73,74,3555,102.96,2026-01-26T18:41:17.646111918Z
19.09,1011,68.72,73,3557,105.2,2026-01-26T18:41:20.007107215Z
19.1,1011,68.73,74,3559,107.09,2026-01-26T18:41:21.956947727Z
19.11,1011,68.71,74,3561,104.82,2026-01-26T18:41:23.796938083Z
19.12,1011,68.65,75,3563,105.95,2026-01-26T18:41:26.657937894Z
19.1,1011,68.7,72,3566,107.09,2026-01-26T18:41:29.01668375Z
19.11,1011,68.74,73,3568,105.2,2026-01-26T18:41:30.961880046Z
19.11,1011,68.72,74,3570,105.2,2026-01-26T18:41:32.903650534Z
19.12,1011,68.67,75,3572,105.95,2026-01-26T18:41:34.857187936Z
19.12,1011,68.66,74,3574,105.57,2026-01-26T18:41:36.797509429Z
19.12,1011,68.66,73,3577,105.2,2026-01-26T18:41:39.260883653Z
19.12,1011,68.65,74,3579,105.2,2026-01-26T18:41:41.30565508Z
19.13,1011,68.65,74,3581,105.57,2026-01-26T18:41:43.252649354Z
19.13,1011,68.63,75,3583,105.95,2026-01-26T18:41:45.294516836Z
19.14,1011,68.61,75,3585,105.95,2026-01-26T18:41:47.349969491Z
19.14,1011,68.59,75,3587,104.82,2026-01-26T18:41:49.295116823Z
19.15,1011,68.55,76,3589,104.82,2026-01-26T18:41:51.237367495Z
19.15,1011,68.53,76,3591,106.71,2026-01-26T18:41:53.492523882Z
19.15,1011,68.53,76,3593,107.09,2026-01-26T18:41:55.839895902Z
19.14,1011,68.53,75,3595,102.96,2026-01-26T18:41:57.68373763Z
19.15,1011,68.52,76,3597,105.95,2026-01-26T18:41:59.537415193Z
19.15,1011,68.51,76,3599,105.95,2026-01-26T18:42:01.483238542Z
19.16,1011,68.47,77,3601,106.71,2026-01-26T18:42:06.386943103Z
19.12,1011,68.68,71,3606,106.33,2026-01-26T18:42:08.5444121Z
19.1,1011,68.74,72,3608,105.57,2026-01-26T18:42:10.499260327Z
19.09,1011,68.74,72,3610,104.82,2026-01-26T18:42:12.538787975Z
19.1,1011,68.72,74,3612,105.95,2026-01-26T18:42:14.486157734Z
19.1,1011,68.69,74,3614,102.6,2026-01-26T18:42:16.327115448Z
19.11,1011,68.66,75,3616,106.33,2026-01-26T18:42:19.403633628Z
19.07,1011,68.94,69,3622,107.09,2026-01-26T18:42:24.416848115Z
19.05,1011,68.96,70,3624,108.24,2026-01-26T18:42:26.258263766Z
19.06,1011,68.94,71,3626,106.33,2026-01-26T18:42:28.206730872Z
19.06,1011,68.89,72,3628,109.01,2026-01-26T18:42:30.049717678Z
19.07,1011,68.83,73,3629,109.01,2026-01-26T18:42:31.886087455Z
19.08,1011,68.8,74,3631,108.24,2026-01-26T18:42:33.937977935Z
19.09,1011,68.74,75,3633,110.57,2026-01-26T18:42:35.779681857Z
19.1,1011,68.72,75,3635,109.01,2026-01-26T18:42:37.623679138Z
19.11,1011,68.67,76,3637,107.85,2026-01-26T18:42:39.366717661Z
19.13,1011,68.63,76,3639,107.09,2026-01-26T18:42:41.204142203Z
19.13,1011,68.59,77,3641,108.24,2026-01-26T18:42:45.913719437Z
19.1,1011,68.75,72,3645,108.24,2026-01-26T18:42:48.077757022Z
19.09,1011,68.8,72,3647,110.57,2026-01-26T18:42:50.010219172Z
19.08,1011,68.8,72,3650,108.24,2026-01-26T18:42:52.376776317Z
19.09,1011,68.8,73,3652,107.47,2026-01-26T18:42:54.21076595Z
19.08,1011,68.77,72,3654,107.47,2026-01-26T18:42:56.871048346Z
19.08,1011,68.77,73,3656,107.47,2026-01-26T18:42:59.028644077Z
19.09,1011,68.73,74,3658,108.24,2026-01-26T18:43:00.873182744Z
19.1,1011,68.7,75,3660,106.33,2026-01-26T18:43:02.713385969Z
19.11,1011,68.67,76,3662,107.09,2026-01-26T18:43:04.555761986Z
19.12,1011,68.62,76,3664,107.85,2026-01-26T18:43:06.402914378Z
19.13,1011,68.58,77,3666,107.47,2026-01-26T18:43:08.247409717Z
19.14,1011,68.55,78,3668,106.71,2026-01-26T18:43:10.192118809Z
19.14,1011,68.53,77,3670,108.62,2026-01-26T18:43:12.341059616Z
19.15,1011,68.52,77,3672,108.24,2026-01-26T18:43:14.386045376Z
19.15,1011,68.52,77,3674,105.95,2026-01-26T18:43:16.127653706Z
19.16,1011,68.51,78,3675,105.95,2026-01-26T18:43:18.169760826Z
19.16,1011,68.48,78,3677,107.85,2026-01-26T18:43:22.780792809Z
19.12,1011,68.75,72,3683,107.47,2026-01-26T18:43:29.332221106Z
19.07,1011,69.1,67,3689,106.71,2026-01-26T18:43:31.387313864Z
19.04,1011,69.14,68,3691,107.09,2026-01-26T18:43:33.341405734Z
19.04,1011,69.09,70,3693,106.71,2026-01-26T18:43:38.343520582Z
18.96,1011,69.5,62,3704,106.71,2026-01-26T18:43:47.053969848Z
18.94,1011,69.48,64,3706,105.95,2026-01-26T18:43:48.992407759Z
18.95,1011,69.39,66,3708,102.96,2026-01-26T18:43:50.839888976Z
18.96,1011,69.31,67,3710,106.71,2026-01-26T18:43:52.790134626Z
18.97,1011,69.19,69,3712,101.5,2026-01-26T18:43:54.726801998Z
18.98,1011,69.11,70,3714,102.23,2026-01-26T18:43:56.571911128Z
19.0,1011,69.03,71,3716,105.57,2026-01-26T18:43:58.417682796Z
19.02,1011,68.95,72,3718,102.23,2026-01-26T18:44:00.364286181Z
19.03,1011,68.86,72,3720,102.23,2026-01-26T18:44:02.412198529Z
19.05,1011,68.84,73,3722,105.57,2026-01-26T18:44:04.255225443Z
19.06,1011,68.79,74,3724,102.23,2026-01-26T18:44:09.373510233Z
19.03,1011,68.96,69,3729,102.23,2026-01-26T18:44:11.222177156Z
19.03,1011,68.97,71,3731,105.95,2026-01-26T18:44:13.056691485Z
19.04,1011,68.92,72,3732,102.6,2026-01-26T18:44:15.014501929Z
19.05,1011,68.89,73,3734,102.6,2026-01-26T18:44:16.854040187Z
19.06,1011,68.83,74,3736,101.5,2026-01-26T18:44:18.690861701Z
19.06,1011,68.79,73,3739,102.96,2026-01-26T18:44:21.350447648Z
19.07,1011,68.79,74,3741,107.47,2026-01-26T18:44:23.202352184Z
19.08,1011,68.76,75,3743,102.96,2026-01-26T18:44:25.03741909Z
19.1,1011,68.7,75,3744,105.95,2026-01-26T18:44:26.99089113Z
19.11,1011,68.64,76,3746,105.95,2026-01-26T18:44:28.935673156Z
19.12,1011,68.6,76,3748,102.23,2026-01-26T18:44:33.845455304Z
19.08,1011,68.8,71,3753,102.96,2026-01-26T18:44:35.795344246Z
19.07,1011,68.83,72,3755,105.57,2026-01-26T18:44:37.639379055Z
19.08,1011,68.8,73,3757,105.2,2026-01-26T18:44:39.380664216Z
19.09,1011,68.77,75,3759,105.95,2026-01-26T18:44:44.39394593Z
19.06,1011,68.93,70,3764,107.47,2026-01-26T18:44:46.239443114Z
19.05,1011,68.95,71,3766,105.95,2026-01-26T18:44:48.394047004Z
19.05,1011,68.92,72,3768,107.09,2026-01-26T18:44:50.542912271Z
19.05,1011,68.88,72,3770,105.2,2026-01-26T18:44:52.575675106Z
19.06,1011,68.85,73,3772,105.57,2026-01-26T18:44:54.432231881Z
19.07,1011,68.8,74,3774,105.57,2026-01-26T18:44:58.936228677Z
19.04,1011,68.93,70,3778,105.95,2026-01-26T18:45:03.848499113Z
19.01,1011,69.14,66,3783,108.24,2026-01-26T18:45:05.689860431Z
19.01,1011,69.14,68,3785,106.33,2026-01-26T18:45:07.642714902Z
19.01,1011,69.1,70,3787,107.85,2026-01-26T18:45:09.585711627Z
19.02,1011,69.03,71,3789,105.95,2026-01-26T18:45:11.635791426Z
19.03,1011,68.96,71,3791,106.71,2026-01-26T18:45:13.57560065Z
19.04,1011,68.91,73,3793,105.95,2026-01-26T18:45:15.523400248Z
19.06,1011,68.85,73,3795,106.33,2026-01-26T18:45:17.364702529Z
19.08,1011,68.79,75,3797,106.33,2026-01-26T18:45:23.302811158Z
19.04,1011,69.01,68,3803,105.95,2026-01-26T18:45:25.456081173Z
19.03,1011,69.04,69,3805,108.24,2026-01-26T18:45:27.406979792Z
19.03,1011,69.0,70,3807,106.71,2026-01-26T18:45:29.353452557Z
19.04,1011,68.95,71,3809,107.85,2026-01-26T18:45:31.596932294Z
19.04,1011,68.9,72,3811,105.95,2026-01-26T18:45:33.551070696Z
19.05,1011,68.85,73,3813,107.85,2026-01-26T18:45:36.516273769Z
19.03,1011,68.92,70,3817,108.24,2026-01-26T18:45:39.586562717Z
19.04,1011,68.92,71,3819,107.85,2026-01-26T18:45:41.6453102Z
19.04,1011,68.88,71,3821,107.47,2026-01-26T18:45:43.587099174Z
19.05,1011,68.86,73,3823,108.62,2026-01-26T18:45:45.538988416Z
19.06,1011,68.79,73,3825,105.95,2026-01-26T18:45:47.480320721Z
19.08,1011,68.73,74,3827,108.24,2026-01-26T18:45:50.339445011Z
19.07,1011,68.73,73,3830,107.09,2026-01-26T18:45:52.795791104Z
19.07,1011,68.76,72,3832,105.2,2026-01-26T18:45:55.047839775Z
19.05,1011,68.81,71,3836,107.09,2026-01-26T18:45:58.12911312Z
19.06,1011,68.82,72,3837,105.95,2026-01-26T18:45:59.976343741Z
19.07,1011,68.79,73,3839,110.17,2026-01-26T18:46:02.011159293Z
19.07,1011,68.75,73,3842,106.71,2026-01-26T18:46:04.269568078Z
19.08,1011,68.74,74,3844,109.78,2026-01-26T18:46:06.426433203Z
19.09,1011,68.72,74,3846,109.01,2026-01-26T18:46:08.464679664Z
19.08,1011,68.7,73,3848,107.47,2026-01-26T18:46:11.023267478Z
19.09,1011,68.69,74,3850,108.24,2026-01-26T18:46:12.871800768Z
19.1,1011,68.64,75,3852,107.47,2026-01-26T18:46:14.915630321Z
19.11,1011,68.6,75,3854,107.09,2026-01-26T18:46:16.866772335Z
19.12,1011,68.58,76,3856,105.95,2026-01-26T18:46:18.725686125Z
19.13,1011,68.55,77,3858,105.2,2026-01-26T18:46:20.551135059Z
19.13,1011,68.51,77,3860,107.47,2026-01-26T18:46:22.710746199Z
19.14,1011,68.5,77,3862,105.95,2026-01-26T18:46:24.644912054Z
19.14,1011,68.47,77,3864,107.09,2026-01-26T18:46:26.804288935Z
19.15,1011,68.45,77,3866,105.2,2026-01-26T18:46:28.634454141Z
19.15,1011,68.43,78,3868,106.71,2026-01-26T18:46:30.481744851Z
19.16,1011,68.41,79,3870,105.57,2026-01-26T18:46:32.328266712Z
19.17,1011,68.38,79,3872,107.85,2026-01-26T18:46:34.277020099Z
19.18,1011,68.37,78,3874,107.85,2026-01-26T18:46:36.319737464Z
19.18,1011,68.35,78,3876,110.17,2026-01-26T18:46:38.267403278Z
19.18,1011,68.35,79,3878,106.33,2026-01-26T18:46:40.11529692Z
19.18,1011,68.34,79,3880,107.85,2026-01-26T18:46:42.869154963Z
19.17,1011,68.35,77,3882,106.71,2026-01-26T18:46:44.814000284Z
19.17,1011,68.37,78,3884,106.33,2026-01-26T18:46:47.070556266Z
19.14,1011,68.55,73,3888,107.09,2026-01-26T18:46:51.270821362Z
19.13,1011,68.6,74,3891,106.71,2026-01-26T18:46:53.32292732Z
19.12,1011,68.58,74,3893,107.85,2026-01-26T18:46:55.683774509Z
19.11,1011,68.58,75,3895,107.09,2026-01-26T18:46:57.919929059Z
19.09,1011,68.67,72,3899,108.24,2026-01-26T18:47:01.170639383Z
19.09,1011,68.7,74,3901,107.09,2026-01-26T18:47:03.048951556Z
19.09,1011,68.66,75,3902,106.71,2026-01-26T18:47:04.892047293Z
19.1,1011,68.59,75,3904,108.24,2026-01-26T18:47:06.738769363Z
19.11,1011,68.55,77,3906,107.47,2026-01-26T18:47:08.647044518Z
